album_popularity,album_id,energy,analysis_url,speechiness,id,title,track_popularity,track_id,acousticness,danceability,artist_id,artist_popularity,track_href,album_release_date,tempo,instrumentalness,key,duration_ms,album_name,artist,type,liveness,uri,mode,time_signature,loudness,valence
90,4I3EcXD4e3KcEoDJfFEZ5b,0.413,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,0.395,6fwdbPMwP1zVStm8FybmkO,X (feat. Future),84,6fwdbPMwP1zVStm8FybmkO,0.373,0.835,1URnnhqYAYcrqrcwql10ft,86,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,2016-07-15,149.004,0.00133,1,258880,Savage Mode,21 Savage,audio_features,0.101,spotify:track:6fwdbPMwP1zVStm8FybmkO,1,4,-9.81,0.114
94,5YnGwVQx2OQ4CpcQeVDthP,0.834,https://api.spotify.com/v1/audio-analysis/66qlqxhEMpSHOzjRK4il0b,0.0989,66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,94,66qlqxhEMpSHOzjRK4il0b,0.0232,0.461,6eUKZXaKkcviH0Ku9w2n3V,98,https://api.spotify.com/v1/tracks/66qlqxhEMpSHOzjRK4il0b,2017-01-06,135.007,1.14e-05,2,261154,Castle on the Hill,Ed Sheeran,audio_features,0.14,spotify:track:66qlqxhEMpSHOzjRK4il0b,1,4,-4.868,0.482
83,4MoVPs5mVFmZ4N6RmNTFWB,0.405,https://api.spotify.com/v1/audio-analysis/5tFep7dXGd7vEJ668wTPux,0.225,5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),79,5tFep7dXGd7vEJ668wTPux,0.119,0.85,13y7CgLHjMVRMDqxdx0Xdo,89,https://api.spotify.com/v1/tracks/5tFep7dXGd7vEJ668wTPux,2016-12-16,139.976,0.000118,7,190312,The Return of East Atlanta Santa,Gucci Mane,audio_features,0.0707,spotify:track:5tFep7dXGd7vEJ668wTPux,0,4,-7.509,0.337
79,4JmphteFDt5gNZbgraR9Dc,0.893,https://api.spotify.com/v1/audio-analysis/5sjIhQzNljMVrDklI91ezp,0.0383,5sjIhQzNljMVrDklI91ezp,A Guy With a Girl,71,5sjIhQzNljMVrDklI91ezp,0.0158,0.552,1UTPBmNbXNTittyMJrNkvw,77,https://api.spotify.com/v1/tracks/5sjIhQzNljMVrDklI91ezp,2016-05-20,163.948,0,0,189467,If I'm Honest,Blake Shelton,audio_features,0.105,spotify:track:5sjIhQzNljMVrDklI91ezp,1,4,-4.593,0.767
59,2nOO9dl8EVj6zhkis2QHr9,0.833,https://api.spotify.com/v1/audio-analysis/0y3fi7fknIXOxnkbUgzT3n,0.043,0y3fi7fknIXOxnkbUgzT3n,HandClap,59,0y3fi7fknIXOxnkbUgzT3n,0.00615,0.633,4AcHt3JxKy59IX7JNNlZn4,71,https://api.spotify.com/v1/tracks/0y3fi7fknIXOxnkbUgzT3n,2016-03-25,139.963,0.000148,8,193173,HandClap,Fitz and The Tantrums,audio_features,0.0827,spotify:track:0y3fi7fknIXOxnkbUgzT3n,1,4,-3.001,0.709
80,0BR3ra3Bqf6ZBJbD8t4tIu,0.727,https://api.spotify.com/v1/audio-analysis/3V8sM5OOG6YfDuDLa2IIYJ,0.208,3V8sM5OOG6YfDuDLa2IIYJ,Used to This,80,3V8sM5OOG6YfDuDLa2IIYJ,0.0312,0.618,1RyvyyTE3xzB2ZywiAwp0i,91,https://api.spotify.com/v1/tracks/3V8sM5OOG6YfDuDLa2IIYJ,2016-11-04,164.992,0,3,180520,Used to This,Future,audio_features,0.196,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,0,4,-7.224,0.382
53,4IUFhZQUv4YmDJODU3T4MU,0.622,https://api.spotify.com/v1/audio-analysis/4RhGCDt69efGdC1SxJRI5r,0.0766,4RhGCDt69efGdC1SxJRI5r,Party Monster,53,4RhGCDt69efGdC1SxJRI5r,0.19,0.589,1Xyo4u8uXC1ZmMpatF05PJ,98,https://api.spotify.com/v1/tracks/4RhGCDt69efGdC1SxJRI5r,2016-11-17,77.497,3.1e-05,1,251813,Party Monster,The Weeknd,audio_features,0.164,spotify:track:4RhGCDt69efGdC1SxJRI5r,1,4,-8.295,0.189
68,6zpOcHFkcYMFP0P7v6le5S,0.808,https://api.spotify.com/v1/audio-analysis/39iBnqMJUlA6aHbfLFEf7B,0.0435,39iBnqMJUlA6aHbfLFEf7B,Seein' Red,68,39iBnqMJUlA6aHbfLFEf7B,0.054,0.651,1dID9zgn0OV0Y8ud7Mh2tS,67,https://api.spotify.com/v1/tracks/39iBnqMJUlA6aHbfLFEf7B,2016-06-24,100.993,0,1,194893,Seein' Red,Dustin Lynch,audio_features,0.0482,spotify:track:39iBnqMJUlA6aHbfLFEf7B,0,4,-4.731,0.853
95,4PgleR09JVnm3zY1fW3XBA,0.56,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.0406,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,82,0KKkJNfGyhkQ5aFogxQAPU,0.013,0.853,0du5cEVh5yTK9QJze8zA0C,93,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,2016-11-17,134.066,0,1,206693,24K Magic,Bruno Mars,audio_features,0.0944,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,1,4,-4.961,0.853
65,0wGBMvq7f2ThcvfvfdcC7k,0.675,https://api.spotify.com/v1/audio-analysis/2vlEapBLbOKzmaqV7AWkba,0.0313,2vlEapBLbOKzmaqV7AWkba,Kelly Price,47,2vlEapBLbOKzmaqV7AWkba,0.515,0.746,6oMuImdp5ZcFhWP0ESe6mG,92,https://api.spotify.com/v1/tracks/2vlEapBLbOKzmaqV7AWkba,2017-01-26,121.98,0,4,363776,Culture,Migos,audio_features,0.227,spotify:track:2vlEapBLbOKzmaqV7AWkba,0,4,-5.85,0.444
85,6IZNCnM8eo8T67i65FrbGA,0.887,https://api.spotify.com/v1/audio-analysis/1FUViuNSldssMIawrOXF2i,0.0507,1FUViuNSldssMIawrOXF2i,I Got You,85,1FUViuNSldssMIawrOXF2i,0.0504,0.609,64M6ah0SkkRsnPGtGiRAbb,88,https://api.spotify.com/v1/tracks/1FUViuNSldssMIawrOXF2i,2016-10-28,97.99,4.76e-06,9,191812,I Got You,Bebe Rexha,audio_features,0.09,spotify:track:1FUViuNSldssMIawrOXF2i,0,4,-4.749,0.303
25,35Z0yQ32AbTSDh530LeNKB,0.262,https://api.spotify.com/v1/audio-analysis/6XOin64PR2Oj4W0tO8GOQv,0.446,6XOin64PR2Oj4W0tO8GOQv,Location,25,6XOin64PR2Oj4W0tO8GOQv,0.455,0.764,6LuN9FCkKOj5PcnpouEgny,75,https://api.spotify.com/v1/tracks/6XOin64PR2Oj4W0tO8GOQv,2016-05-24,80.047,0.0249,1,224000,Location,Khalid,audio_features,0.104,spotify:track:6XOin64PR2Oj4W0tO8GOQv,0,4,-17.074,0.325
83,5qnvJbamuZLbsasuYKRy1l,0.793,https://api.spotify.com/v1/audio-analysis/7CUYHcu0RnbOnMz4RuN07w,0.151,7CUYHcu0RnbOnMz4RuN07w,Despacito,83,7CUYHcu0RnbOnMz4RuN07w,0.2,0.618,4V8Sr092TqfHkfAA5fXXqG,85,https://api.spotify.com/v1/tracks/7CUYHcu0RnbOnMz4RuN07w,2017-01-13,88.387,0,2,228200,Despacito,Luis Fonsi,audio_features,0.106,spotify:track:7CUYHcu0RnbOnMz4RuN07w,1,4,-4.777,0.867
72,45Xfa1nwgqACv4BG1WJYFf,0.727,https://api.spotify.com/v1/audio-analysis/2SxF6pKTGmQLfkWua5d8j8,0.267,2SxF6pKTGmQLfkWua5d8j8,Call Casting,72,2SxF6pKTGmQLfkWua5d8j8,0.0962,0.852,6oMuImdp5ZcFhWP0ESe6mG,92,https://api.spotify.com/v1/tracks/2SxF6pKTGmQLfkWua5d8j8,2017-01-12,130.014,0,1,232705,Call Casting,Migos,audio_features,0.154,spotify:track:2SxF6pKTGmQLfkWua5d8j8,1,4,-4.851,0.48
70,28I1XWP7hYWdexJnuXE9HE,0.578,https://api.spotify.com/v1/audio-analysis/7aUuoq4oMfLxaLa5GVUDHi,0.0528,7aUuoq4oMfLxaLa5GVUDHi,Way Down We Go,70,7aUuoq4oMfLxaLa5GVUDHi,0.612,0.59,7jdFEYD2LTYjfwxOdlVjmc,75,https://api.spotify.com/v1/tracks/7aUuoq4oMfLxaLa5GVUDHi,2015-08-07,81.663,0.000162,10,219560,Way Down We Go,Kaleo,audio_features,0.0837,spotify:track:7aUuoq4oMfLxaLa5GVUDHi,0,4,-5.798,0.262
80,4SYAVcbJvjSNS8mJ1iv2tF,0.423,https://api.spotify.com/v1/audio-analysis/6AeQlMyRzvSl1nkFztZyKl,0.0862,6AeQlMyRzvSl1nkFztZyKl,Issues,80,6AeQlMyRzvSl1nkFztZyKl,0.416,0.704,0ZED1XzwlLHW4ZaG4lOT6m,79,https://api.spotify.com/v1/tracks/6AeQlMyRzvSl1nkFztZyKl,2017-01-13,113.962,0,8,176347,Issues,Julia Michaels,audio_features,0.0607,spotify:track:6AeQlMyRzvSl1nkFztZyKl,1,4,-6.792,0.45
92,3EwBqZP15qaDl3B6DuWXZ7,0.756,https://api.spotify.com/v1/audio-analysis/1WniHvhq9zTkny0WvGXX8o,0.0643,1WniHvhq9zTkny0WvGXX8o,Chantaje,92,1WniHvhq9zTkny0WvGXX8o,0.168,0.859,0EmeFodog0BfCgMzAIvKQp,89,https://api.spotify.com/v1/tracks/1WniHvhq9zTkny0WvGXX8o,2016-10-28,102.033,4.65e-05,8,195613,Chantaje,Shakira,audio_features,0.163,spotify:track:1WniHvhq9zTkny0WvGXX8o,0,4,-3.36,0.913
77,5tk1rHDB0ZcqTAU7XDqKwA,0.743,https://api.spotify.com/v1/audio-analysis/0SujigeT7cxuxBfhN3eOcp,0.0681,0SujigeT7cxuxBfhN3eOcp,Run Up,77,0SujigeT7cxuxBfhN3eOcp,0.105,0.803,738wLrAtLtCtFOLvQBXOXp,90,https://api.spotify.com/v1/tracks/0SujigeT7cxuxBfhN3eOcp,2017-01-26,108.005,2.12e-06,1,203180,Run Up,Major Lazer,audio_features,0.099,spotify:track:0SujigeT7cxuxBfhN3eOcp,0,4,-3.602,0.68
91,42WVQWuf1teDysXiOupIZt,0.728,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,0.0484,6gBFPUFcJLzWGx4lenP6h2,goosebumps,81,6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,0Y5tJX1MQlPlqiwlOH1tJY,88,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,2016-09-16,130.049,0,7,243837,Birds In The Trap Sing McKnight,Travis Scott,audio_features,0.149,spotify:track:6gBFPUFcJLzWGx4lenP6h2,1,4,-3.37,0.43
69,1JBo2GmY1NskygCzWzGqHF,0.805,https://api.spotify.com/v1/audio-analysis/4JjIIBNoho0V2gZjH4nEzR,0.0289,4JjIIBNoho0V2gZjH4nEzR,Think A Little Less,68,4JjIIBNoho0V2gZjH4nEzR,0.124,0.521,6ghiFYcwn2Vzl6K50U0UPz,62,https://api.spotify.com/v1/tracks/4JjIIBNoho0V2gZjH4nEzR,2015-08-07,141.967,0.000219,9,176987,Michael Ray,Michael Ray,audio_features,0.33,spotify:track:4JjIIBNoho0V2gZjH4nEzR,1,4,-4.481,0.549
65,0eYX3Eekbr8ypd4ypFti8s,0.842,https://api.spotify.com/v1/audio-analysis/0swP2oU1YIwdicBy3nfgvw,0.0448,0swP2oU1YIwdicBy3nfgvw,The Weekend,65,0swP2oU1YIwdicBy3nfgvw,0.0537,0.524,5q8HGNo0BjLWaTAhRtbwxa,74,https://api.spotify.com/v1/tracks/0swP2oU1YIwdicBy3nfgvw,2016-07-22,82.002,0,6,190493,The Weekend,Brantley Gilbert,audio_features,0.0548,spotify:track:0swP2oU1YIwdicBy3nfgvw,0,4,-4.79,0.683
77,7IOSachS7KZNuqRZrPcdD0,0.672,https://api.spotify.com/v1/audio-analysis/081t95JRuDUrQYSS3h8iKk,0.0306,081t95JRuDUrQYSS3h8iKk,Sober Saturday Night (feat. Vince Gill),68,081t95JRuDUrQYSS3h8iKk,0.049,0.477,4BYxqVkZyFjtik7crYLg5Q,72,https://api.spotify.com/v1/tracks/081t95JRuDUrQYSS3h8iKk,2015-11-13,139.864,0,1,194560,I'm Comin' Over,Chris Young,audio_features,0.355,spotify:track:081t95JRuDUrQYSS3h8iKk,1,4,-5.234,0.265
65,2gwnDKLNmXaF1LYVxRiRmB,0.354,https://api.spotify.com/v1/audio-analysis/2Kf9fwIOwZwd6Aw7OxfkF0,0.511,2Kf9fwIOwZwd6Aw7OxfkF0,I'm Better (feat. Lamb),65,2Kf9fwIOwZwd6Aw7OxfkF0,0.374,0.926,2wIVse2owClT7go1WT98tk,75,https://api.spotify.com/v1/tracks/2Kf9fwIOwZwd6Aw7OxfkF0,2017-01-27,105.005,0,10,213120,I'm Better (feat. Lamb),Missy Elliott,audio_features,0.49,spotify:track:2Kf9fwIOwZwd6Aw7OxfkF0,1,4,-10.773,0.574
93,2AvupjUeMnSffKEV05x222,0.743,https://api.spotify.com/v1/audio-analysis/76Y0gxtTxN0FyDCYh5qYQj,0.238,76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,76,76Y0gxtTxN0FyDCYh5qYQj,0.0646,0.95,6oMuImdp5ZcFhWP0ESe6mG,92,https://api.spotify.com/v1/tracks/76Y0gxtTxN0FyDCYh5qYQj,2017-01-27,136.98,1.19e-05,10,257546,Culture,Migos,audio_features,0.103,spotify:track:76Y0gxtTxN0FyDCYh5qYQj,0,4,-5.861,0.63
90,4I3EcXD4e3KcEoDJfFEZ5b,0.444,https://api.spotify.com/v1/audio-analysis/4gmmRb6bZJffOOiww1JGTO,0.384,4gmmRb6bZJffOOiww1JGTO,No Heart,83,4gmmRb6bZJffOOiww1JGTO,0.136,0.906,1URnnhqYAYcrqrcwql10ft,86,https://api.spotify.com/v1/tracks/4gmmRb6bZJffOOiww1JGTO,2016-07-15,140.063,6.44e-05,4,235040,Savage Mode,21 Savage,audio_features,0.173,spotify:track:4gmmRb6bZJffOOiww1JGTO,0,4,-8.692,0.68
78,46wCgPn3NypdBxH0HxQZG1,0.534,https://api.spotify.com/v1/audio-analysis/6Kd4EPrY9A4WBUFy5JaqEc,0.283,6Kd4EPrY9A4WBUFy5JaqEc,Moves,78,6Kd4EPrY9A4WBUFy5JaqEc,0.0417,0.808,0c173mlxpT3dSFRgMO8XPh,92,https://api.spotify.com/v1/tracks/6Kd4EPrY9A4WBUFy5JaqEc,2016-12-23,75.5,0,2,142920,Moves,Big Sean,audio_features,0.136,spotify:track:6Kd4EPrY9A4WBUFy5JaqEc,1,4,-6.123,0.379
87,6pZj4nvx6lV3ulIK3BSjvs,0.319,https://api.spotify.com/v1/audio-analysis/6mb6lVLNrcUgLnEN8QnDJd,0.0518,6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,72,6mb6lVLNrcUgLnEN8QnDJd,0.603,0.576,5mnS9jJdKQQcRSqFu5YPVe,74,https://api.spotify.com/v1/tracks/6mb6lVLNrcUgLnEN8QnDJd,2016-11-18,83.632,0,4,163387,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Auli'i Cravalho,audio_features,0.173,spotify:track:6mb6lVLNrcUgLnEN8QnDJd,1,4,-10.934,0.114
90,5v6iBhIlflzR9rEd1LAMbd,0.317,https://api.spotify.com/v1/audio-analysis/6mapJIPnQ23RTAevUoE0DL,0.0583,6mapJIPnQ23RTAevUoE0DL,Swang,81,6mapJIPnQ23RTAevUoE0DL,0.215,0.678,7iZtZyCzp3LItcw1wtPI3D,88,https://api.spotify.com/v1/tracks/6mapJIPnQ23RTAevUoE0DL,2016-08-12,140.009,4.31e-05,8,208120,SremmLife 2 (Deluxe),Rae Sremmurd,audio_features,0.101,spotify:track:6mapJIPnQ23RTAevUoE0DL,1,4,-9.427,0.157
81,2ho9l951XwxpBFEEjubOUx,0.563,https://api.spotify.com/v1/audio-analysis/5EbX5xL3O2xT8FxCpYzgUO,0.354,5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",81,5EbX5xL3O2xT8FxCpYzgUO,0.173,0.315,2wUjUUtkb5lvLKcGKsKqsR,88,https://api.spotify.com/v1/tracks/5EbX5xL3O2xT8FxCpYzgUO,2016-10-28,179.484,0.000242,9,175517,"How Far I'll Go (From ""Moana"")",Alessia Cara,audio_features,0.0673,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,1,4,-9.671,0.151
54,7pcBihjwJpTc2vTKAvWVjz,0.6,https://api.spotify.com/v1/audio-analysis/4HUIsMWVGNHsxlhbc3YQ5y,0.0438,4HUIsMWVGNHsxlhbc3YQ5y,Selfish,54,4HUIsMWVGNHsxlhbc3YQ5y,0.114,0.638,21WS9wngs9AqFckK7yYJPM,80,https://api.spotify.com/v1/tracks/4HUIsMWVGNHsxlhbc3YQ5y,2016-06-24,101.981,0,1,245604,Selfish,PnB Rock,audio_features,0.187,spotify:track:4HUIsMWVGNHsxlhbc3YQ5y,0,4,-5.84,0.04
77,1QIZsTZrZdQwQ9QJnFoFao,0.73,https://api.spotify.com/v1/audio-analysis/0ipcmHor30Y8p6hCd8QUVq,0.0378,0ipcmHor30Y8p6hCd8QUVq,Kill A Word,70,0ipcmHor30Y8p6hCd8QUVq,0.0165,0.653,2IvkS5MXK0vPGnwyJsrEyV,77,https://api.spotify.com/v1/tracks/0ipcmHor30Y8p6hCd8QUVq,2015-11-11,85.015,1.4e-06,2,199213,Mr. Misunderstood,Eric Church,audio_features,0.0894,spotify:track:0ipcmHor30Y8p6hCd8QUVq,1,4,-8.018,0.638
66,0PXGKkUlDJX52jdCOtRWrb,0.896,https://api.spotify.com/v1/audio-analysis/3ZrznpR5EIZXfLpXTeGq1o,0.0375,3ZrznpR5EIZXfLpXTeGq1o,Road Less Traveled,65,3ZrznpR5EIZXfLpXTeGq1o,0.0685,0.603,1v3tdpIdBSW14rHUfiEVOv,68,https://api.spotify.com/v1/tracks/3ZrznpR5EIZXfLpXTeGq1o,2015-10-02,113.029,0,0,216867,Lauren Alaina,Lauren Alaina,audio_features,0.209,spotify:track:3ZrznpR5EIZXfLpXTeGq1o,1,4,-3.83,0.309
68,73oc4kEemraQEzKGcgtwOm,0.651,https://api.spotify.com/v1/audio-analysis/1PB1crNoxv0Jezj0Y8LqO0,0.0328,1PB1crNoxv0Jezj0Y8LqO0,Today,68,1PB1crNoxv0Jezj0Y8LqO0,0.543,0.531,13YmWQJFwgZrd4bf5IjMY4,72,https://api.spotify.com/v1/tracks/1PB1crNoxv0Jezj0Y8LqO0,2016-10-07,75.001,0.000804,2,229345,Today,Brad Paisley,audio_features,0.118,spotify:track:1PB1crNoxv0Jezj0Y8LqO0,1,3,-5.918,0.303
59,7u7YDZA4paFuCqu0ROtZpn,0.655,https://api.spotify.com/v1/audio-analysis/0t47PyJgXmnUAK5obb0mM2,0.0417,0t47PyJgXmnUAK5obb0mM2,Call on Me,59,0t47PyJgXmnUAK5obb0mM2,0.123,0.791,02A3cEvlLLCbIMVDrK2GHV,85,https://api.spotify.com/v1/tracks/0t47PyJgXmnUAK5obb0mM2,2016-07-29,97.998,0,0,161633,Call on Me,Starley,audio_features,0.0839,spotify:track:0t47PyJgXmnUAK5obb0mM2,1,4,-7.109,0.475
66,0xMf5FWqphRQNXPliCEDMp,0.496,https://api.spotify.com/v1/audio-analysis/04sT6xbMnJouAktbkkr4qr,0.0804,04sT6xbMnJouAktbkkr4qr,Not Nice,66,04sT6xbMnJouAktbkkr4qr,0.0253,0.598,2HPaUgqeutzr3jx5a9WyDV,84,https://api.spotify.com/v1/tracks/04sT6xbMnJouAktbkkr4qr,2016-07-22,128.06,0.00132,0,202661,Not Nice,PARTYNEXTDOOR,audio_features,0.12,spotify:track:04sT6xbMnJouAktbkkr4qr,1,4,-9.309,0.722
68,4LNuLKpmJrsPA8bxZyTXFc,0.928,https://api.spotify.com/v1/audio-analysis/0SzRkUx56ZhGn4k0g8X1Bw,0.0456,0SzRkUx56ZhGn4k0g8X1Bw,If the Boot Fits,59,0SzRkUx56ZhGn4k0g8X1Bw,0.0252,0.528,4sTFGCigAQIUiEy8wSSQNF,63,https://api.spotify.com/v1/tracks/0SzRkUx56ZhGn4k0g8X1Bw,2016-03-04,162.069,2.88e-06,3,170093,Remington,Granger Smith,audio_features,0.0467,spotify:track:0SzRkUx56ZhGn4k0g8X1Bw,1,4,-5.743,0.878
75,5Og3UBs6tCL47yee1ukYgw,0.686,https://api.spotify.com/v1/audio-analysis/1XazlqB4YAtvouCmJPWXlM,0.0313,1XazlqB4YAtvouCmJPWXlM,Wanna Be That Song,72,1XazlqB4YAtvouCmJPWXlM,0.114,0.518,0qSX3s5pJnAlSsgsCne8Cz,71,https://api.spotify.com/v1/tracks/1XazlqB4YAtvouCmJPWXlM,2015-09-11,144.065,0,9,236227,Illinois,Brett Eldredge,audio_features,0.114,spotify:track:1XazlqB4YAtvouCmJPWXlM,1,4,-4.911,0.319
62,6FZ4eWJCVI3EJMi3SsgNKJ,0.901,https://api.spotify.com/v1/audio-analysis/2VKsENm0Clcq2vyVOuqsI5,0.0472,2VKsENm0Clcq2vyVOuqsI5,Fast,51,2VKsENm0Clcq2vyVOuqsI5,0.254,0.55,0BvkDsjIUla7X0k6CSWh1I,80,https://api.spotify.com/v1/tracks/2VKsENm0Clcq2vyVOuqsI5,2015-08-07,145.978,0,0,206240,Kill The Lights,Luke Bryan,audio_features,0.107,spotify:track:2VKsENm0Clcq2vyVOuqsI5,0,4,-2.609,0.563
69,5PkaSG3nUxfTHTtLT50GTv,0.697,https://api.spotify.com/v1/audio-analysis/3HMuXylWiUmZ6nlIU3eOJ6,0.0351,3HMuXylWiUmZ6nlIU3eOJ6,Guys My Age,69,3HMuXylWiUmZ6nlIU3eOJ6,0.0973,0.69,4JNfz6aO9ZFz0gp5GY88am,65,https://api.spotify.com/v1/tracks/3HMuXylWiUmZ6nlIU3eOJ6,2016-09-20,122.048,0,8,212305,Guys My Age,Hey Violet,audio_features,0.088,spotify:track:3HMuXylWiUmZ6nlIU3eOJ6,0,4,-4.81,0.274
75,3E10GQY1o8ZkHrhlQymzaO,0.834,https://api.spotify.com/v1/audio-analysis/4sDSkmacergclAYN5zCnMj,0.0715,4sDSkmacergclAYN5zCnMj,80s Mercedes,69,4sDSkmacergclAYN5zCnMj,0.0665,0.485,6WY7D3jk8zTrHtmkqqo5GI,67,https://api.spotify.com/v1/tracks/4sDSkmacergclAYN5zCnMj,2016-06-03,90.933,0,9,211767,HERO,Maren Morris,audio_features,0.28,spotify:track:4sDSkmacergclAYN5zCnMj,1,4,-5.413,0.658
74,4q3SkZWPYJtKno1RbnrjL4,0.874,https://api.spotify.com/v1/audio-analysis/5qRRiqndqXaq2QBudIrkYU,0.114,5qRRiqndqXaq2QBudIrkYU,Dirty Laundry,65,5qRRiqndqXaq2QBudIrkYU,0.0595,0.456,4xFUf1FHVy696Q1JQZMTRj,75,https://api.spotify.com/v1/tracks/5qRRiqndqXaq2QBudIrkYU,2015-10-23,200.179,1.12e-05,10,204093,Storyteller,Carrie Underwood,audio_features,0.111,spotify:track:5qRRiqndqXaq2QBudIrkYU,0,4,-4.129,0.498
73,5YpK59N59zCX7Hkc9aBiGv,0.544,https://api.spotify.com/v1/audio-analysis/4nMlau89VAjmV7agkl7OY3,0.0332,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,73,4nMlau89VAjmV7agkl7OY3,0.562,0.822,2oX42qP5ineK3hrhBECLmj,77,https://api.spotify.com/v1/tracks/4nMlau89VAjmV7agkl7OY3,2016-01-01,122.047,2.4e-05,0,198001,Fresh Eyes,Andy Grammer,audio_features,0.144,spotify:track:4nMlau89VAjmV7agkl7OY3,1,4,-6.797,0.865
64,0EjGLgLRlm848lCbHbf90H,0.651,https://api.spotify.com/v1/audio-analysis/5qi7piHIt9zwTYYBnIvfNZ,0.0646,5qi7piHIt9zwTYYBnIvfNZ,OTW,62,5qi7piHIt9zwTYYBnIvfNZ,0.0143,0.743,1yZwlOVsfrp4wb6d29KkGM,65,https://api.spotify.com/v1/tracks/5qi7piHIt9zwTYYBnIvfNZ,2016-05-13,82.022,0,6,219512,Highway Music: Stuck In Traffic,DJ Luke Nasty,audio_features,0.079,spotify:track:5qi7piHIt9zwTYYBnIvfNZ,1,4,-5.974,0.482
93,2AvupjUeMnSffKEV05x222,0.7,https://api.spotify.com/v1/audio-analysis/4oLuMvGQ4WJfU2s4OM6nfE,0.243,4oLuMvGQ4WJfU2s4OM6nfE,Culture (feat. DJ Khaled),72,4oLuMvGQ4WJfU2s4OM6nfE,0.0379,0.825,6oMuImdp5ZcFhWP0ESe6mG,92,https://api.spotify.com/v1/tracks/4oLuMvGQ4WJfU2s4OM6nfE,2017-01-27,132.996,0,11,153558,Culture,Migos,audio_features,0.139,spotify:track:4oLuMvGQ4WJfU2s4OM6nfE,0,4,-5.098,0.339
52,7Ic1NAV1DsdpNHrYeLdC3L,0.378,https://api.spotify.com/v1/audio-analysis/47l9wxr6RwgoTSfnseBRcf,0.109,47l9wxr6RwgoTSfnseBRcf,Redbone,52,47l9wxr6RwgoTSfnseBRcf,0.195,0.747,73sIBHcqh3Z3NyqHKZ7FOL,85,https://api.spotify.com/v1/tracks/47l9wxr6RwgoTSfnseBRcf,2016-11-17,160.049,0.0173,1,326880,Redbone,Childish Gambino,audio_features,0.119,spotify:track:47l9wxr6RwgoTSfnseBRcf,1,4,-10.454,0.555
77,4zoJp3Lvtfx2BF3e1dC83K,0.722,https://api.spotify.com/v1/audio-analysis/7DEgL4rErTwjrsxLMlUVhf,0.0284,7DEgL4rErTwjrsxLMlUVhf,Any Ol' Barstool,70,7DEgL4rErTwjrsxLMlUVhf,0.312,0.536,3FfvYsEGaIb52QPXhg4DcH,78,https://api.spotify.com/v1/tracks/7DEgL4rErTwjrsxLMlUVhf,2016-10-07,143.78,0,4,203293,They Don't Know,Jason Aldean,audio_features,0.117,spotify:track:7DEgL4rErTwjrsxLMlUVhf,1,4,-4.163,0.472
48,3SJBLyMdjlp7N09Zb6sh4G,0.524,https://api.spotify.com/v1/audio-analysis/6T4J1zg2NFjGHAjQCyxlG4,0.0473,6T4J1zg2NFjGHAjQCyxlG4,Sex With Me,33,6T4J1zg2NFjGHAjQCyxlG4,0.29,0.491,5pKCCKE2ajJHZ9KAiaK11H,94,https://api.spotify.com/v1/tracks/6T4J1zg2NFjGHAjQCyxlG4,2016-01-28,111.93,0,1,206400,ANTI (Deluxe),Rihanna,audio_features,0.105,spotify:track:6T4J1zg2NFjGHAjQCyxlG4,0,4,-5.796,0.399
0,7JPpZvWCSDHDf024M6QJ6y,0.64,https://api.spotify.com/v1/audio-analysis/46mjjL1IFIHSSmx9S3RJy5,0.0393,46mjjL1IFIHSSmx9S3RJy5,Black,0,46mjjL1IFIHSSmx9S3RJy5,0.27,0.659,7x8nK0m0cP2ksQf0mjWdPS,76,https://api.spotify.com/v1/tracks/46mjjL1IFIHSSmx9S3RJy5,2016-05-13,120.045,0.000239,1,211160,Black,Dierks Bentley,audio_features,0.117,spotify:track:46mjjL1IFIHSSmx9S3RJy5,1,4,-6.581,0.551
